C1_ELP_8_3_O1,Numérico,"8.3. En el hogar, ¿quiénes consumen esa leche?"
C1_ELP_8_3_O2,Numérico,"8.3. En el hogar, ¿quiénes consumen esa leche?"
C1_ELP_8_3_O3,Numérico,"8.3. En el hogar, ¿quiénes consumen esa leche?"
C1_ELP_8_3_O4,Numérico,"8.3. En el hogar, ¿quiénes consumen esa leche?"
C1_ELP_8_3_O5,Numérico,"8.3. En el hogar, ¿quiénes consumen esa leche?"
C1_ELP_8_4,Numérico,"8.4. En algún momento, alguien del equipo de salud, ¿le explicó cómo se preparab"
C1_ELP_8_5,Numérico,8.5. ¿La explicación le resultó clara?
C1_A_9_1,Numérico,9.1. Peso de la madre biológica
C1_A_9_1A,Cadena,9.1A. Especificar qué ropa tiene puesta la madre:
C1_A_9_2,Numérico,9.2. Peso del niño/a
C1_A_9_2A,Numérico,9.2A. El peso del niño/a fue tomado…
C1_A_9_2B,Cadena,9.2B. Especificar qué ropa tiene puesta el niño/a:
C1_A_9_3,Cadena,9.3. En caso de haber tenido algún inconveniente para pesar al niño/a o a la mad
C1_A_9_4,Numérico,9.4. Talla de la madre biológica
C1_A_9_5,Numérico,9.5. Talla del niño/a
C1_A_9_6,Cadena,9.6. En caso de haber tenido algún inconveniente para medir al niño/a o a la mad
C1_A_9_7,Numérico,9.7. Perímetro cefálico del niño/a.
C2_FECHA,Fecha,Fecha de nacimiento del niño/a
C2_VINCULO,Numérico,Vínculo del adulto respondente con el niño/a
C2_VINCULO_OtherS,Cadena,Vínculo del adulto respondente con el niño/a [Other (specify)]
C2_SEXO,Numérico,El niño/a nació
C2_SGN_LIBRETA_1,Numérico,Trae libreta?
C2_SGN_1_1,Numérico,"1.1. En general, usted diría que la salud de {0} es:"
T_C2_SGN_1_2_1,Numérico,Diabetes
T_C2_SGN_1_2_2,Numérico,Enfermedad renal
T_C2_SGN_1_2_3,Numérico,Hipertensión o presión alta
T_C2_SGN_1_2_4,Numérico,"Dislipemia, colesterol o triglicéridos altos"
T_C2_SGN_1_2_5,Numérico,Asma u otra enfermedad respiratoria
T_C2_SGN_1_2_6,Numérico,Anemia
T_C2_SGN_1_2_7,Numérico,Algún tipo de Cardiopatía
T_C2_SGN_1_2_8,Numérico,Otra enfermedad de larga duración
C2_SGN_1_2_OtherS,Cadena,Qué otra enfermedad de larga duración?
C2_SGN_1_3,Numérico,"1.3. En el último año, ¿cuántas veces lo llevaron al médico a realizar un contro"
C2_SGN_1_4,Numérico,"1.4. Algún integrante de la familia, ¿fuma tabaco dentro de la casa?"
C2_SGN_1_5_O1,Numérico,1.5. ¿Tiene {0} dificultad o limitación permanente para…
C2_SGN_1_5_O2,Numérico,1.5. ¿Tiene {0} dificultad o limitación permanente para…
C2_SGN_1_5_O3,Numérico,1.5. ¿Tiene {0} dificultad o limitación permanente para…
C2_SGN_1_5_O4,Numérico,1.5. ¿Tiene {0} dificultad o limitación permanente para…
C2_SGN_1_5_O5,Numérico,1.5. ¿Tiene {0} dificultad o limitación permanente para…
C2_SGN_1_5_O6,Numérico,1.5. ¿Tiene {0} dificultad o limitación permanente para…
C2_SGN_1_6,Numérico,1.6. ¿Tiene {0} certificado de discapacidad?
C2_SGN_1_7,Numérico,"1.7. {0}, ¿usa chupete en algún momento del día o la noche?"
C2_SGN_1_8,Numérico,"1.8. Considerando el día y la noche, ¿cuántas horas por día en promedio usa el c"
C2_SGN_1_9,Numérico,1.9. ¿Tomó pecho alguna vez?
C2_SGN_1_10,Numérico,1.10. ¿Toma pecho actualmente?
C2_SGN_1_11,Numérico,1.11. ¿A qué edad dejó el pecho?
C2_SGN_1_12,Numérico,"1.12. {0}, ¿se chupa el dedo?"
C2_V_2_1,Numérico,2.1. ¿Recibiste la vacuna contra el virus de papiloma humano (VPH)?
C2_V_2_2,Numérico,2.2. ¿Cuántas dosis recibiste?
C2_V_2_3_O1,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_3_O2,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_3_O3,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_3_O4,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_3_O5,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_3_O6,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_3_O7,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_3_O8,Numérico,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_3_OtherS,Cadena,2.3. ¿Por qué motivo recibiste la vacuna contra el virus de papiloma humano (VPH
C2_V_2_4_O1,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C2_V_2_4_O2,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C2_V_2_4_O3,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C2_V_2_4_O4,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C2_V_2_4_O5,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C2_V_2_4_O6,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C2_V_2_4_O7,Numérico,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C2_V_2_4_OtherS,Cadena,2.4. ¿Por qué motivo NO recibiste la vacuna contra el virus de papiloma humano (
C2_V_2_5,Numérico,"2.5. ¿Recibiste la vacuna contra el tétanos, la difteria y la tos convulsa (trip"
C2_V_2_6_O1,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_6_O2,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_6_O3,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_6_O4,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_6_O5,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_6_O6,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_6_O7,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_6_O8,Numérico,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_6_OtherS,Cadena,"2.6. ¿Por qué motivo recibiste la vacuna contra el tétanos, la difteria y la tos"
C2_V_2_7_O1,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C2_V_2_7_O2,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C2_V_2_7_O3,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C2_V_2_7_O4,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C2_V_2_7_O5,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C2_V_2_7_O6,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C2_V_2_7_O7,Numérico,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C2_V_2_7_OtherS,Cadena,"2.7. ¿Por qué motivo NO recibiste la vacuna contra el tétanos, la difteria y la"
C2_V_2_8,Numérico,2.8.
C2_V_2_9,Numérico,2.9. ¿Tiene carnet de vacunación?
C2_PC_3_1,Numérico,"3.1. Alguna vez, {0} ¿ha sido diagnosticado/a con celiaquía?"
C2_PC_3_2,Numérico,"3.2. Para el diagnostico de celiaquía, ¿le han realizado una biopsia, es decir,"
C2_PC_3_3,Numérico,3.3. ¿Sigue {0} la dieta especial para celiaquía?
C2_PC_3_4,Numérico,"3.4. Desde que {0} fue diagnosticado/a, ¿con que frecuencia ha recibido asistenc"
C2_PC_3_5_O1,Numérico,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía han recibido
C2_PC_3_5_O2,Numérico,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía han recibido
C2_PC_3_5_O3,Numérico,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía han recibido
C2_PC_3_5_O4,Numérico,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía han recibido
C2_PC_3_5_OtherS,Cadena,3.5. ¿Cuál de las siguientes asistencias alimentarias por celiaquía han recibido
C2_AF_4_1,Numérico,"4.1. Durante los últimos 7 días, ¿cuántas horas y minutos en total durmió {0}?"
C2_AF_4_2,Numérico,"4.2. Durante los últimos 7 días, considerando sólo el tiempo fuera de la guarder"
C2_AF_4_3,Numérico,"4.3. Durante los últimos 7 días, considerando sólo el tiempo fuera de la guarder"
I_1_C2_AF_4_4,Numérico,"(Lunes) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educación"
I_2_C2_AF_4_4,Numérico,"(Martes) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educació"
I_3_C2_AF_4_4,Numérico,"(Miercoles) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educa"
I_4_C2_AF_4_4,Numérico,"(Jueves) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educació"
I_5_C2_AF_4_4,Numérico,"(Viernes) 4.4.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
C2_AF_4_5,Numérico,"4.5. ¿Camina, pedalea o patina el niño/a al menos 10 minutos consecutivos para i"
I_1_C2_AF_4_6,Numérico,"(Lunes) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminó, pe"
I_2_C2_AF_4_6,Numérico,"(Martes) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminó, p"
I_3_C2_AF_4_6,Numérico,"(Miercoles) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminó"
I_4_C2_AF_4_6,Numérico,"(Jueves) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminó, p"
I_5_C2_AF_4_6,Numérico,"(Viernes) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminó,"
I_6_C2_AF_4_6,Numérico,"(Sabado) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminó, p"
I_7_C2_AF_4_6,Numérico,"(Domingo) 4.6.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos caminó,"
C2_AF_4_7,Numérico,"4.7. Durante los últimos 7 días, ¿el niño/a realizó actividades dentro de la cas"
I_1_C2_AF_4_8,Numérico,"(Lunes) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/a"
I_2_C2_AF_4_8,Numérico,"(Martes) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/a"
I_3_C2_AF_4_8,Numérico,"(Miercoles) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niñ"
I_4_C2_AF_4_8,Numérico,"(Jueves) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/a"
I_5_C2_AF_4_8,Numérico,"(Viernes) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/"
I_6_C2_AF_4_8,Numérico,"(Sabado) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/a"
I_7_C2_AF_4_8,Numérico,"(Domingo) 4.8.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/"
C2_AF_4_9,Numérico,"4.9. Durante los últimos 7 días, ¿el niño/a jugó dentro de la casa con consolas"
I_1_C2_AF_4_10,Numérico,"(Lunes) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/a"
I_2_C2_AF_4_10,Numérico,"(Martes) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/"
I_3_C2_AF_4_10,Numérico,"(Miercoles) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el ni"
I_4_C2_AF_4_10,Numérico,"(Jueves) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/"
I_5_C2_AF_4_10,Numérico,"(Viernes) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño"
I_6_C2_AF_4_10,Numérico,"(Sabado) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño/"
I_7_C2_AF_4_10,Numérico,"(Domingo) 4.10.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos el niño"
C2_AF_4_11,Numérico,"4.11. Durante los últimos 7 días, {0} realizó actividades fuera de la casa, al a"
I_1_C2_AF_4_12,Numérico,"(Lunes) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} jugó"
I_2_C2_AF_4_12,Numérico,"(Martes) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} jugó"
I_3_C2_AF_4_12,Numérico,"(Miercoles) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} j"
I_4_C2_AF_4_12,Numérico,"(Jueves) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} jugó"
I_5_C2_AF_4_12,Numérico,"(Viernes) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} jug"
I_6_C2_AF_4_12,Numérico,"(Sabado) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} jugó"
I_7_C2_AF_4_12,Numérico,"(Domingo) 4.12.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} jug"
C2_AF_4_13,Numérico,"4.13. Durante los últimos 7 días, {0} realizó deporte organizado y/o programas d"
I_1_C2_AF_4_14,Numérico,"(Lunes) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} reali"
I_2_C2_AF_4_14,Numérico,"(Martes) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} real"
I_3_C2_AF_4_14,Numérico,"(Miercoles) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} r"
I_4_C2_AF_4_14,Numérico,"(Jueves) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} real"
I_5_C2_AF_4_14,Numérico,"(Viernes) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} rea"
I_6_C2_AF_4_14,Numérico,"(Sabado) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} real"
I_7_C2_AF_4_14,Numérico,"(Domingo) 4.14.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos {1} rea"
C2_AF_4_15,Numérico,"4.15. Durante los últimos 7 días, ¿realizó {0} ejercicios para fortalecer múscul"
I_1_C2_AF_4_16,Numérico,"(Lunes) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizó {"
I_2_C2_AF_4_16,Numérico,"(Martes) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizó"
I_3_C2_AF_4_16,Numérico,"(Miercoles) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos reali"
I_4_C2_AF_4_16,Numérico,"(Jueves) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizó"
I_5_C2_AF_4_16,Numérico,"(Viernes) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizó"
I_6_C2_AF_4_16,Numérico,"(Sabado) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizó"
I_7_C2_AF_4_16,Numérico,"(Domingo) 4.16.{0}. Durante los últimos 7 días, ¿cuántas horas y minutos realizó"
C2_AF_4_17,Numérico,4.17. ¿Realiza educación física en la escuela?
I_1_C2_AF_4_18,Numérico,"(Lunes) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educació"
I_2_C2_AF_4_18,Numérico,"(Martes) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
I_3_C2_AF_4_18,Numérico,"(Miercoles) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educ"
I_4_C2_AF_4_18,Numérico,"(Jueves) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
I_5_C2_AF_4_18,Numérico,"(Viernes) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educac"
I_6_C2_AF_4_18,Numérico,"(Sabado) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educaci"
I_7_C2_AF_4_18,Numérico,"(Domingo) 4.18.{0}. Durante la última semana, ¿cuántas horas y minutos de educac"
C2_AF_4_19_O1,Numérico,4.19. ¿Cuál es la causa por la cuál {0} no realiza educación física?
C2_AF_4_19_O2,Numérico,4.19. ¿Cuál es la causa por la cuál {0} no realiza educación física?
C2_AF_4_19_O3,Numérico,4.19. ¿Cuál es la causa por la cuál {0} no realiza educación física?
C2_AF_4_19_O4,Numérico,4.19. ¿Cuál es la causa por la cuál {0} no realiza educación física?
C2_AF_4_19_O4_OtherS,Cadena,4.19. ¿Cuál es la causa por la cuál {0} no realiza educación física?  (Otros) [O
C2_HAC_5_1_1,Numérico,"5.1.1. Durante los últimos 7 días, indique cuántas veces el niño/a desayunó."
C2_HAC_5_1_2,Numérico,"5.1.2. Durante los últimos 7 días, indique cuántas veces el niño/a almorzó."
C2_HAC_5_1_3,Numérico,"5.1.3. Durante los últimos 7 días, indique cuántas veces el niño/a merendó."
C2_HAC_5_1_4,Numérico,"5.1.4. Durante los últimos 7 días, indique cuántas veces el niño/a cenó."
C2_HAC_5_1_5,Numérico,"5.1.5. Durante los últimos 7 días, ¿con qué frecuencia el niño/a consumió algún"
C2_HAC_5_1_6_O1,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_6_O2,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_6_O3,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_6_O4,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_6_O5,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_6_O6,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_6_O7,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_6_O8,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_6_O9,Numérico,"5.1.6. Durante los últimos 7 días, ¿qué alimentos o bebidas consumió el niño/a e"
C2_HAC_5_1_7,Numérico,"5.1.7. Durante los últimos 7 días, ¿qué cantidad de veces el niño/a comió comida"
C2_HAC_5_1_8_O1,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas por el niño/a fuera del
C2_HAC_5_1_8_O2,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas por el niño/a fuera del
C2_HAC_5_1_8_O3,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas por el niño/a fuera del
C2_HAC_5_1_8_O4,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas por el niño/a fuera del
C2_HAC_5_1_8_O5,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas por el niño/a fuera del
C2_HAC_5_1_8_O6,Numérico,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas por el niño/a fuera del
C2_HAC_5_1_8_OtherS,Cadena,5.1.8. ¿Dónde fueron elaboradas esas comidas consumidas por el niño/a fuera del
C2_HAC_5_2,Numérico,"5.2. ¿Hay algún alimento que por razones de religión, salud o decisión propia no"
C2_HAC_5_3,Cadena,5.3. ¿Puede indicarme cuál/cuáles alimento/s no consume el niño/a?
C2_HAC_5_4,Numérico,5.4. ¿Con que frecuencia le agrega sal a los alimentos del niño/a una vez que es
C2_HAC_5_5,Numérico,"5.5. Durante los últimos 7 días, ¿qué cantidad de veces compró algún alimento po"
C2_HAC_5_6,Numérico,"5.6. {0}, ¿Con qué frecuencia come acompañado/a?"
C2_HAC_5_7,Numérico,"5.7. En general, mientras {0} come, ¿con que frecuencia mira pantallas de algún"
T_C2_FCA_6_1_1,Numérico,"… leche, yogur y/o quesos?"
T_C2_FCA_6_1_2,Numérico,… frutas frescas (solas y/o en preparaciones)?
T_C2_FCA_6_1_3,Numérico,… verduras (solas y/o en preparaciones) sin contar papa y batata?
T_C2_FCA_6_1_4,Numérico,"…papa, batata, cereales refinados como arroz blanco, pastas, tartas, empanadas y"
T_C2_FCA_6_1_5,Numérico,"…cereales integrales, legumbres (por ejemplo lentejas, garbanzos, porotos, arroz"
T_C2_FCA_6_1_6,Numérico,"… embutidos y fiambres (jamón, salame, chorizo, salchicha, etc)?"
T_C2_FCA_6_1_7,Numérico,"… carne roja (por ejemplo de  vaca, chivo, cordero), carne de ave y/o huevos?"
T_C2_FCA_6_1_8,Numérico,… pescado fresco y/o enlatado?
T_C2_FCA_6_1_9,Numérico,"… aceites vegetales (como girasol, maíz, soja, girasol alto oleico, oliva y/o ca"
T_C2_FCA_6_1_10,Numérico,"… frutas secas sin salar (como maní, nueces, almendras, avellanas, castañas, etc"
T_C2_FCA_6_1_11,Numérico,"… productos de copetín (papas fritas, palitos de maíz, etc.)?"
T_C2_FCA_6_1_12,Numérico,"… golosinas (caramelos, alfajores, chupetines, chicles, barras de cereal, etc.)?"
T_C2_FCA_6_1_13,Numérico,"…facturas, productos de pastelería, galletitas dulces, cereales con azúcar"
T_C2_FCA_6_1_14,Numérico,"…productos congelados pre elaborados (nuggets de pollo, supremas, medallones, ba"
T_C2_FCA_6_1_15,Numérico,"… bebidas artificiales sin azúcar (jugos en polvos y/o concentrados, gaseosas, a"
T_C2_FCA_6_1_16,Numérico,"… bebidas artificiales con azúcar (jugos en polvos y/o concentrados, gaseosas, a"
T_C2_FCA_6_1_17,Numérico,… agua?
C2_EE_7_1,Numérico,"7.1. En la guardería, jardín o escuela, al niño/a, ¿le proveen algún alimento o"
T_C2_EE_7_2_1,Numérico,"Bebidas con azúcar (jugos en polvo y/o concentrados, gaseosas, aguas saborizadas"
T_C2_EE_7_2_2,Numérico,"Bebidas sin azúcar (jugos en polvo y/o concentrados, gaseosas, aguas saborizadas"
T_C2_EE_7_2_3,Numérico,"Infusiones (té, mate cocido, café)"
T_C2_EE_7_2_4,Numérico,"Productos de copetín (papas fritas, palitos de maíz, etc.)"
T_C2_EE_7_2_5,Numérico,"Golosinas (caramelos, alfajores, chupetines, chicles, barras de cereal, etc.)"
T_C2_EE_7_2_6,Numérico,"Facturas, productos de pastelería, galletitas dulces, cereales con azúcar"
T_C2_EE_7_2_7,Numérico,"Frutas frescas (enteras, en ensaladas, jugos naturales, licuados, etc)"
T_C2_EE_7_2_8,Numérico,"Agua segura (sin agregado de jugo, frutas, etc)"
T_C2_EE_7_2_9,Numérico,Yogur/postres lácteos /leche
T_C2_EE_7_2_10,Numérico,Sándwich
C2_EE_7_3,Numérico,7.3. ¿La escuela tiene un kiosco o buffet donde {0} pueda comprar alimentos y/o
C2_EE_7_4,Numérico,"7.4. Durante los últimos 7 días, ¿compró {0} algún alimento y/o bebida en el kio"
C2_EE_7_5_O1,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O2,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O3,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O4,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O5,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O6,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O7,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O8,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O9,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O10,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O11,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O12,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_O13,Numérico,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_EE_7_5_OtherS,Cadena,7.5. ¿Podría indicarme qué producto/s compró {0} en el kiosco o buffet durante l
C2_A_8_1,Numérico,8.1. Peso del niño/a
C2_A_8_1A,Cadena,8.1A. Especificar qué ropa tiene puesta el niño/a:
C2_A_8_2,Numérico,8.2. Talla del niño/a
C2_A_8_3,Cadena,"8.3. En caso de haber tenido algún inconveniente para pesar o medir al niño/a, c"
C2_A_8_4,Numérico,8.4. ¿Cuál es el peso aproximado de la madre de {0}?
C2_A_8_5,Numérico,8.5. ¿Cuál es la talla aproximada de la madre de {0}?
C2_A_8_6,Numérico,8.6. ¿Cuál es el peso aproximado del padre de {0}?
C2_A_8_7,Numérico,8.7. ¿Cuál es la talla aproximada del padre de {0}?
C3_FECHA,Fecha,Fecha de nacimiento del encuestado/a
C3_SEXO,Numérico,Tu sexo de nacimiento fue:
C3_SGA_1_1,Numérico,"1.1. En general, dirías que tu salud es:"
T_C3_SGA_1_2_1,Numérico,Diabetes
T_C3_SGA_1_2_2,Numérico,Enfermedad renal
T_C3_SGA_1_2_3,Numérico,Hipertensión o presión alta
T_C3_SGA_1_2_4,Numérico,"Dislipemia, colesterol o triglicéridos altos"
T_C3_SGA_1_2_5,Numérico,Asma u otra enfermedad respiratoria
T_C3_SGA_1_2_6,Numérico,Anemia
T_C3_SGA_1_2_7,Numérico,Algún tipo de Cardiopatía
T_C3_SGA_1_2_8,Numérico,Otras enfermedades de larga duración
C3_SGA_1_2_OtherS,Cadena,Qué otra enfermedad de larga duración?
C3_SGA_1_3,Numérico,1.3. ¿Fumás actualmente?
C3_SGA_1_4_O1,Numérico,1.4. ¿Tenés dificultad o limitación permanente para…
C3_SGA_1_4_O2,Numérico,1.4. ¿Tenés dificultad o limitación permanente para…
C3_SGA_1_4_O3,Numérico,1.4. ¿Tenés dificultad o limitación permanente para…
C3_SGA_1_4_O4,Numérico,1.4. ¿Tenés dificultad o limitación permanente para…
C3_SGA_1_4_O5,Numérico,1.4. ¿Tenés dificultad o limitación permanente para…
C3_SGA_1_4_O6,Numérico,1.4. ¿Tenés dificultad o limitación permanente para…
C3_SGA_1_5,Numérico,1.5. ¿Tenés certificado de discapacidad?
C3_SGA_1_6,Numérico,1.6. ¿Estás actualmente embarazada?
C3_SGA_1_7,Fecha,1.7. ¿Cuál fue la fecha de tu última menstruación?
C3_SGA_1_8,Numérico,1.8. ¿Estás amamantando actualmente?
